ID_Escenario,Entidad,Escenario_IHH,Escenario_TPM,Spread_Proyectado
7,FINANCIERA MONGE,1715.1152093729363,3.9816622316265073,7.122907817143188
7,BANCO DAVIVIENDA,1715.1152093729363,3.9816622316265073,8.021180080870774
7,BANCO CMB,1715.1152093729363,3.9816622316265073,7.375474801854457
7,Banco_Referencia,1715.1152093729363,3.9816622316265073,8.021180080870774
7,COOPEFYL,1715.1152093729363,3.9816622316265073,8.012723963995258
7,BANCO LAFISE,1715.1152093729363,3.9816622316265073,8.012723963995258
7,BANCO CATHAY,1715.1152093729363,3.9816622316265073,8.021180080870774
7,COOPECAR,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPEUNA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPEJUDICIAL,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPECAJA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPEBANPO,1715.1152093729363,3.9816622316265073,8.012723963995258
7,CREDECOOP,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPEAYA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPEANDE Nº 1,1715.1152093729363,3.9816622316265073,8.012723963995258
7,BANCO BCT,1715.1152093729363,3.9816622316265073,8.021180080870774
7,COOPESANMARCOS,1715.1152093729363,3.9816622316265073,8.012723963995258
7,FINANCIERA CAFSA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,BANCO NACIONAL,1715.1152093729363,3.9816622316265073,8.021180080870774
7,BANCO IMPROSA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPEALIANZA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPEMEP,1715.1152093729363,3.9816622316265073,8.012723963995258
7,FINANCIERA COMECA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,COOPAVEGRA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,MUCAP,1715.1152093729363,3.9816622316265073,8.012723963995258
8,BANCO POPULAR,1529.5788421097573,2.148650017043443,7.923973777014208
8,COOPEMEDICOS,1529.5788421097573,2.148650017043443,7.648647384940501
8,COOPEGRECIA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,CAJA DE ANDE,1529.5788421097573,2.148650017043443,7.9155176601386925
8,FINANCIERA MULTIMONEY,1529.5788421097573,2.148650017043443,7.9155176601386925
8,BANCO PROMERICA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,GRUPO MUTUAL,1529.5788421097573,2.148650017043443,7.9155176601386925
8,BANCO GENERAL,1529.5788421097573,2.148650017043443,7.923973777014208
8,BCR,1529.5788421097573,2.148650017043443,7.923973777014208
8,BANHVI,1529.5788421097573,2.148650017043443,7.923973777014208
8,FINANCIERA MONGE,1529.5788421097573,2.148650017043443,7.025701513286622
8,BANCO DAVIVIENDA,1529.5788421097573,2.148650017043443,7.923973777014208
8,BANCO CMB,1529.5788421097573,2.148650017043443,7.278268497997891
8,Banco_Referencia,1529.5788421097573,2.148650017043443,7.923973777014208
8,COOPEFYL,1529.5788421097573,2.148650017043443,7.9155176601386925
8,BANCO LAFISE,1529.5788421097573,2.148650017043443,7.9155176601386925
8,BANCO CATHAY,1529.5788421097573,2.148650017043443,7.923973777014208
8,COOPECAR,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPEUNA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPEJUDICIAL,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPECAJA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPEBANPO,1529.5788421097573,2.148650017043443,7.9155176601386925
8,CREDECOOP,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPEAYA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPEANDE Nº 1,1529.5788421097573,2.148650017043443,7.9155176601386925
8,BANCO BCT,1529.5788421097573,2.148650017043443,7.923973777014208
8,COOPESANMARCOS,1529.5788421097573,2.148650017043443,7.9155176601386925
8,FINANCIERA CAFSA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,BANCO NACIONAL,1529.5788421097573,2.148650017043443,7.923973777014208
8,BANCO IMPROSA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPEALIANZA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPEMEP,1529.5788421097573,2.148650017043443,7.9155176601386925
8,FINANCIERA COMECA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,COOPAVEGRA,1529.5788421097573,2.148650017043443,7.9155176601386925
8,MUCAP,1529.5788421097573,2.148650017043443,7.9155176601386925
9,BANCO POPULAR,1681.3840065378947,3.037705543993229,8.003507612660918
9,COOPEMEDICOS,1681.3840065378947,3.037705543993229,7.728181220587211
9,COOPEGRECIA,1681.3840065378947,3.037705543993229,7.995051495785402
9,CAJA DE ANDE,1681.3840065378947,3.037705543993229,7.995051495785402
9,FINANCIERA MULTIMONEY,1681.3840065378947,3.037705543993229,7.995051495785402
9,BANCO PROMERICA,1681.3840065378947,3.037705543993229,7.995051495785402
9,GRUPO MUTUAL,1681.3840065378947,3.037705543993229,7.995051495785402
9,BANCO GENERAL,1681.3840065378947,3.037705543993229,8.003507612660918
9,BCR,1681.3840065378947,3.037705543993229,8.003507612660918
9,BANHVI,1681.3840065378947,3.037705543993229,8.003507612660918
9,FINANCIERA MONGE,1681.3840065378947,3.037705543993229,7.105235348933332
9,BANCO DAVIVIENDA,1681.3840065378947,3.037705543993229,8.003507612660918
9,BANCO CMB,1681.3840065378947,3.037705543993229,7.357802333644601
9,Banco_Referencia,1681.3840065378947,3.037705543993229,8.003507612660918
9,COOPEFYL,1681.3840065378947,3.037705543993229,7.995051495785402
9,BANCO LAFISE,1681.3840065378947,3.037705543993229,7.995051495785402
9,BANCO CATHAY,1681.3840065378947,3.037705543993229,8.003507612660918
9,COOPECAR,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPEUNA,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPEJUDICIAL,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPECAJA,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPEBANPO,1681.3840065378947,3.037705543993229,7.995051495785402
9,CREDECOOP,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPEAYA,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPEANDE Nº 1,1681.3840065378947,3.037705543993229,7.995051495785402
9,BANCO BCT,1681.3840065378947,3.037705543993229,8.003507612660918
9,COOPESANMARCOS,1681.3840065378947,3.037705543993229,7.995051495785402
9,FINANCIERA CAFSA,1681.3840065378947,3.037705543993229,7.995051495785402
9,BANCO NACIONAL,1681.3840065378947,3.037705543993229,8.003507612660918
9,BANCO IMPROSA,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPEALIANZA,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPEMEP,1681.3840065378947,3.037705543993229,7.995051495785402
9,FINANCIERA COMECA,1681.3840065378947,3.037705543993229,7.995051495785402
9,COOPAVEGRA,1681.3840065378947,3.037705543993229,7.995051495785402
9,MUCAP,1681.3840065378947,3.037705543993229,7.995051495785402
10,BANCO POPULAR,1530.4873460781307,5.647482711461549,7.9373081516636885
10,COOPEMEDICOS,1530.4873460781307,5.647482711461549,7.661981759589982
10,COOPEGRECIA,1530.4873460781307,5.647482711461549,7.928852034788173
10,CAJA DE ANDE,1530.4873460781307,5.647482711461549,7.928852034788173
10,FINANCIERA MULTIMONEY,1530.4873460781307,5.647482711461549,7.928852034788173
10,BANCO PROMERICA,1530.4873460781307,5.647482711461549,7.928852034788173
10,GRUPO MUTUAL,1530.4873460781307,5.647482711461549,7.928852034788173
10,BANCO GENERAL,1530.4873460781307,5.647482711461549,7.9373081516636885
10,BCR,1530.4873460781307,5.647482711461549,7.9373081516636885
10,BANHVI,1530.4873460781307,5.647482711461549,7.9373081516636885
10,FINANCIERA MONGE,1530.4873460781307,5.647482711461549,7.0390358879361035
10,BANCO DAVIVIENDA,1530.4873460781307,5.647482711461549,7.9373081516636885
10,BANCO CMB,1530.4873460781307,5.647482711461549,7.291602872647372
10,Banco_Referencia,1530.4873460781307,5.647482711461549,7.9373081516636885
10,COOPEFYL,1530.4873460781307,5.647482711461549,7.928852034788173
10,BANCO LAFISE,1530.4873460781307,5.647482711461549,7.928852034788173
10,BANCO CATHAY,1530.4873460781307,5.647482711461549,7.9373081516636885
10,COOPECAR,1530.4873460781307,5.647482711461549,7.928852034788173
10,COOPEUNA,1530.4873460781307,5.647482711461549,7.928852034788173
